joint,dist_15,dist_22_aligned,orient_15,orient_22,depth_15,depth_22,growth,match_cost,event_type_15,event_type_22,anomaly_type,dist_diff_ft,orient_diff_deg,dist_within_tolerance,orient_within_tolerance,is_validated,validation_confidence,anomaly_confidence,confidence_level,annual_growth_rate,confidence_label,review_reasons,confidence_score,severity_score,severity_level,years_to_failure,status
11670.0,42010.35,42010.20080846729,55.5,49.0,23.0,20.0,-3.0,0.2630637905064435,metal loss,metal loss,metal loss,0.14919153270602692,6.5,True,True,True,93.09141800627306,89.78833668991656,High,-0.42857142857142855,Confident,,0.7917256495802446,14.114285714285716,Low,100.0,Static
11930.0,42952.49,42952.404510219865,205.0,215.0,16.0,16.0,0.0,0.3441215099616148,metal loss,metal loss,metal loss,0.0854897801327752,10.0,True,True,True,90.81176886533892,88.64411823755196,High,0.0,Confident,,0.7439803563805462,12.8,Low,100.0,Static
11990.0,43171.61,43171.65665401431,251.5,234.0,25.0,36.0,11.0,0.5851960140234996,metal loss,metal loss,metal loss,0.0466540143097518,17.5,True,True,True,84.95012652356914,78.50515497166666,Medium,1.5714285714285714,Confident,,0.6308368120746332,53.31428571428572,High,28.0,High Risk
12120.0,43585.01,43584.968114431205,200.5,205.5,15.0,22.0,7.0,0.1718492905170165,metal loss,metal loss,metal loss,0.041885568796715233,5.0,True,True,True,95.41447764536618,90.96635270269385,Very High,1.0,Confident,,0.8533520548182462,33.2,Moderate,58.0,Active
12130.0,43608.19,43607.51288458176,120.0,135.5,11.0,19.0,8.0,0.8517216294459786,metal loss,metal loss,metal loss,0.6771154182424652,15.5,True,True,True,80.31217915090869,75.12601092608332,Medium,1.1428571428571428,Review Required,High match cost (>0.6),0.5400379755239952,33.028571428571425,Moderate,53.375,Active
12130.0,43608.43,43610.66776381847,122.0,129.0,17.0,12.0,-5.0,2.249895853522362,metal loss,metal loss,metal loss,2.23776381846983,7.0,True,True,True,71.78902848196836,65.94667643368237,Medium,-0.7142857142857143,Review Required,High match cost (>0.6); Low confidence (<70%),0.3077021680298344,6.457142857142858,Low,100.0,Static
12150.0,43666.96,43665.2252040157,189.5,302.0,11.0,19.0,8.0,4.131829752924604,metal loss,,metal loss,1.7347959843027638,112.5,True,False,False,32.65204015697236,35.70668419255361,Low,1.1428571428571428,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%),0.1948622709921554,33.028571428571425,Moderate,53.375,Active
12150.0,43666.98,43666.92669930992,157.5,158.5,29.0,26.0,-3.0,0.0628655285046513,metal loss,metal loss,metal loss,0.053300690080504864,1.0,True,True,True,98.63365976586161,96.47904766594506,Very High,-0.42857142857142855,Confident,,0.9408527919866806,18.914285714285718,Low,100.0,Static
12150.0,43667.03,43665.21125341683,138.5,133.0,29.0,13.0,-16.0,1.827963414544351,metal loss,metal loss,metal loss,1.8187465831724694,5.5,True,True,True,77.22920083494198,65.10002125016706,Medium,-2.2857142857142856,Review Required,High match cost (>0.6); Low confidence (<70%); Unusual depth change,0.3536113638730091,0.34285714285714697,Low,100.0,Static
12160.0,43716.94,43717.120481498,240.0,239.5,39.0,22.0,-17.0,0.1812494107511305,metal loss,,metal loss,0.18048149799869861,0.5,True,True,True,97.77851835334636,77.70824540699623,Medium,-2.4285714285714284,Review Required,Unusual depth change,0.8465612688552556,6.914285714285718,Low,100.0,Static
12160.0,43734.47,43734.361854658935,273.5,270.0,10.0,22.0,12.0,0.1590802498911118,metal loss,metal loss,metal loss,0.10814534106611973,3.5,True,True,True,96.00187992267215,89.48334293101331,High,1.7142857142857142,Confident,,0.8627530320648149,44.34285714285715,Moderate,33.833333333333336,Active
12160.0,43735.82,43735.62239857334,246.5,248.5,11.0,19.0,8.0,0.2085444035770411,metal loss,metal loss,metal loss,0.1976014266620041,2.0,True,True,True,96.3573190667133,90.1661777374849,Very High,1.1428571428571428,Confident,,0.8274416703599861,33.028571428571425,Moderate,53.375,Active
12160.0,43736.56,43736.30544211621,255.0,262.0,29.0,54.0,25.0,0.3453174780452788,metal loss,metal loss,metal loss,0.25455788378894795,7.0,True,True,True,91.62108782877718,78.94800418460117,Medium,3.5714285714285716,Confident,,0.7433189684363436,97.0,Critical,7.279999999999999,High Risk
12160.0,43736.61,43736.26959726557,131.5,138.0,11.0,29.0,18.0,0.4035077025925733,metal loss,metal loss,metal loss,0.3404027344295173,6.5,True,True,True,91.17930598903816,80.64673868129984,High,2.5714285714285716,Confident,,0.7125005428561526,67.31428571428572,High,19.833333333333332,High Risk
12160.0,43736.76,43737.60581364244,254.5,144.0,12.0,17.0,5.0,3.779199010660651,metal loss,metal loss,metal loss,0.8458136424378608,110.5,True,False,False,41.54186357562139,50.89394793491115,Low,0.7142857142857143,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%),0.20924008348875292,24.742857142857144,Low,88.2,Active
12160.0,43736.9,43736.6131104176,135.0,139.0,17.0,33.0,16.0,0.3163596217394228,metal loss,,metal loss,0.2868895823994535,4.0,True,True,True,93.79777084267212,73.90923309063606,Medium,2.2857142857142856,Confident,,0.7596708251189073,62.05714285714285,High,20.5625,High Risk
12160.0,43745.01,43744.91019765195,124.5,129.5,21.0,21.0,0.0,0.1942634460057073,metal loss,metal loss,metal loss,0.09980234804970678,5.0,True,True,True,94.83530985283626,93.05420954731878,Very High,0.0,Confident,,0.8373361868728092,16.8,Low,100.0,Static
12160.0,43745.15,43745.22085302423,167.5,194.5,13.0,65.0,52.0,0.902784664824356,metal loss,metal loss,metal loss,0.07085302422638051,27.0,True,True,True,76.7914697577362,56.482954194873095,Low,7.428571428571429,Review Required,High match cost (>0.6); Low confidence (<70%); Unusual depth change,0.5255455430592872,100.0,Critical,2.019230769230769,High Risk
12170.0,43746.65,43746.342147159856,147.5,157.0,12.0,24.0,12.0,0.4416459543158027,metal loss,metal loss,metal loss,0.3078528401456424,9.5,True,True,True,89.00480493187692,81.61146949736325,High,1.7142857142857142,Confident,,0.6936515841537492,45.94285714285714,Moderate,32.66666666666667,Active
12170.0,43746.72,43746.443959277145,188.0,189.0,14.0,13.0,-1.0,0.2780460245823383,metal loss,metal loss,metal loss,0.27604072285612347,1.0,True,True,True,96.40625943810542,91.63583683443612,Very High,-0.14285714285714285,Confident,,0.7824444353064649,9.771428571428572,Low,100.0,Static
12170.0,43746.74,43747.2065519988,157.0,194.0,34.0,16.0,-18.0,1.31862878730136,metal loss,metal loss,metal loss,0.46655199880478904,37.0,True,True,True,64.50114667861877,61.53914043210867,Medium,-2.5714285714285716,Review Required,High match cost (>0.6); Low confidence (<70%); Unusual depth change,0.43128939202203853,1.4857142857142858,Low,100.0,Static
12170.0,43748.02,43747.89428286952,193.0,200.0,25.0,49.0,24.0,0.26504573442962,metal loss,metal loss,metal loss,0.12571713047509547,7.0,True,True,True,92.9094953619157,81.2783557955427,High,3.4285714285714284,Confident,,0.7904852550258802,95.4,Critical,9.041666666666668,High Risk
12170.0,43749.84,43749.56120675064,241.50000000000003,234.0,13.0,29.0,16.0,0.3744671893348136,metal loss,metal loss,metal loss,0.27879324935929617,7.500000000000028,True,True,True,90.96206750640701,81.81146661446856,High,2.2857142857142856,Confident,,0.7275546537301916,58.85714285714286,High,22.3125,High Risk
12170.0,43750.32,43750.80191716035,225.0,227.0,10.0,22.0,12.0,0.4865065198806094,metal loss,metal loss,metal loss,0.48191716035216814,2.0,True,True,True,93.51416172981166,82.78721088683102,High,1.7142857142857142,Confident,,0.6727182064968785,44.34285714285715,Moderate,33.833333333333336,Active
12170.0,43750.69,43750.389677901134,241.0,246.5,16.0,24.0,8.0,0.3518585996957972,metal loss,metal loss,metal loss,0.3003220988684916,5.5,True,True,True,92.41344567798174,85.95704832215125,High,1.1428571428571428,Confident,,0.739722335031952,37.02857142857143,Moderate,49.0,Active
12170.0,43751.21,43751.19818589137,221.0,246.0,17.0,13.0,-4.0,0.8334170730235324,metal loss,metal loss,metal loss,0.011814108627731912,25.0,True,True,True,79.04852558038934,76.38229920129045,Medium,-0.5714285714285714,Review Required,High match cost (>0.6),0.5454296323044903,7.885714285714287,Low,100.0,Static
12170.0,43752.06,43751.59844725445,240.0,247.0,11.0,26.0,15.0,0.5171802213597234,metal loss,metal loss,metal loss,0.4615527455462143,7.0,True,True,True,89.55113921120451,79.59398000126566,Medium,2.142857142857143,Confident,,0.6591174772261285,54.22857142857143,High,25.2,High Risk
12170.0,43752.48,43751.9188559765,222.5,239.5,14.0,22.0,8.0,0.7974921480626852,metal loss,metal loss,metal loss,0.5611440235006739,17.0,True,True,True,80.2218930983266,75.57867715488277,Medium,1.1428571428571428,Review Required,High match cost (>0.6),0.5563306638517379,35.42857142857143,Moderate,50.75,Active
12170.0,43756.83,43757.0733439538,152.0,157.0,12.0,32.0,20.0,0.2949475506403748,metal loss,metal loss,metal loss,0.24334395379992202,5.0,True,True,True,93.39989379533411,82.52691897936384,High,2.857142857142857,Confident,,0.7722320487076733,74.17142857142858,Critical,16.8,High Risk
12190.0,43814.13,43814.14438517112,264.0,275.5,15.0,28.0,13.0,0.3836031511767768,metal loss,metal loss,metal loss,0.014385171125468332,11.5,True,True,True,90.27281495541197,82.5916438157535,High,1.8571428571428572,Confident,,0.7227505944529571,51.371428571428574,High,28.0,High Risk
12230.0,43990.4,43990.26799688544,142.0,141.5,43.0,40.0,-3.0,0.1330511181125131,metal loss,,metal loss,0.13200311455875635,0.5,True,True,True,98.26330218774578,84.58250228415542,High,-0.42857142857142855,Confident,,0.8825727136352368,30.114285714285714,Moderate,100.0,Static
12230.0,43990.59,43989.8702290709,216.5,226.0,16.0,37.0,21.0,0.7863510463873555,metal loss,,metal loss,0.719770929099468,9.5,True,True,True,84.88562404233866,62.34826110794155,Medium,3.0,Review Required,High match cost (>0.6); Low confidence (<70%),0.5598003830335363,80.4,Critical,14.333333333333334,High Risk
12230.0,43990.9,43990.85913797001,137.0,148.0,21.0,34.0,13.0,0.368936512071665,metal loss,metal loss,metal loss,0.04086202999314992,11.0,True,True,True,90.42471303340184,82.88470721967849,High,1.8571428571428572,Confident,,0.7304940668772586,56.17142857142857,High,24.76923076923077,High Risk
12230.0,43990.93,43989.69589254766,220.0,144.0,12.0,37.0,25.0,2.8179423311533514,metal loss,metal loss,metal loss,1.2341074523428688,76.0,True,False,False,37.65892547657131,42.921205900630824,Low,3.5714285714285716,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%),0.26192119033341,83.6,Critical,12.04,High Risk
12230.0,43991.17,43991.85205460528,217.5,213.0,23.0,41.0,18.0,0.6983541254902147,metal loss,metal loss,metal loss,0.6820546052840655,4.5,True,True,True,89.42945394715935,76.23594216218187,Medium,2.5714285714285716,Review Required,High match cost (>0.6),0.5888053527772713,76.91428571428573,Critical,15.166666666666666,High Risk
12230.0,43991.46,43991.34908371638,139.5,138.0,40.0,29.0,-11.0,0.1216652044444011,metal loss,metal loss,metal loss,0.11091628362191841,1.5,True,True,True,97.64083716378082,91.40228355067282,Very High,-1.5714285714285714,Review Required,Unusual depth change,0.8915316228386829,16.285714285714292,Low,100.0,Static
12230.0,43991.53,43992.62153994926,218.0,226.5,16.0,42.0,26.0,1.127713278544476,metal loss,metal loss,metal loss,1.0915399492587312,8.5,True,True,True,82.00126717407936,66.50015098170044,Medium,3.7142857142857144,Review Required,High match cost (>0.6); Low confidence (<70%),0.46998813706895654,87.6,Critical,10.23076923076923,High Risk
12230.0,43991.93,43991.83201592445,133.0,143.5,35.0,37.0,2.0,0.3634568462171014,metal loss,metal loss,metal loss,0.0979840755535406,10.5,True,True,True,90.2701592444646,87.31096029347549,High,0.2857142857142857,Confident,,0.7334298865229881,34.05714285714286,Moderate,100.0,Active
12230.0,43992.35,43992.32496747293,139.5,137.0,22.0,25.0,3.0,0.0870119064028596,metal loss,metal loss,metal loss,0.025032527068105992,2.5,True,True,True,97.66634139598561,95.46513030266703,Very High,0.42857142857142855,Confident,,0.919953124809093,26.685714285714283,Low,100.0,Active
12230.0,43992.39,43993.54832893779,214.0,230.0,38.0,34.0,-4.0,1.275213853658646,metal loss,metal loss,metal loss,1.1583289377886103,16.0,True,True,True,75.08337728878057,71.61892463719059,Medium,-0.5714285714285714,Review Required,High match cost (>0.6),0.4395191240559454,24.685714285714287,Low,100.0,Static
12230.0,43992.88,43992.76281264913,133.0,141.5,15.0,35.0,20.0,0.306611566938469,metal loss,metal loss,metal loss,0.11718735086469678,8.5,True,True,True,91.7447931580197,81.65806912401929,High,2.857142857142857,Confident,,0.7653383953603803,76.57142857142857,Critical,15.75,High Risk
12230.0,43993.5,43993.25876999975,129.0,136.5,16.0,23.0,7.0,0.3474074164711725,metal loss,,metal loss,0.2412300002470147,7.5,True,True,True,91.33769999752985,76.00006060789806,Medium,1.0,Confident,,0.742166020296204,34.0,Moderate,57.0,Active
12230.0,43993.7,43993.5583482782,199.5,202.0,16.0,32.0,16.0,0.1643461430393435,metal loss,metal loss,metal loss,0.14165172179491492,2.5,True,True,True,96.50014944871752,87.96559366246936,High,2.2857142857142856,Confident,,0.8588511294327444,61.25714285714285,High,21.0,High Risk
12230.0,43993.79,43994.1334584181,220.5,238.0,24.0,25.0,1.0,0.6769353460578561,metal loss,metal loss,metal loss,0.34345841810136335,17.5,True,True,True,81.98208248565302,80.28261036136368,High,0.14285714285714285,Review Required,High match cost (>0.6),0.5963259122367494,22.228571428571428,Low,100.0,Active
12230.0,43995.31,43995.03720292367,234.5,241.0,12.0,39.0,27.0,0.3483714817527044,metal loss,metal loss,metal loss,0.27279707632987993,6.5,True,True,True,91.85536257003453,78.19120651142933,Medium,3.857142857142857,Confident,,0.7416353827805171,85.2,Critical,10.62962962962963,High Risk
12230.0,43995.96,43995.665415567775,234.0,240.50000000000003,32.0,49.0,17.0,0.3656835136468952,metal loss,metal loss,metal loss,0.29458443222392816,6.500000000000028,True,True,True,91.63748901109403,81.82201775870568,High,2.4285714285714284,Confident,,0.7322340718089355,81.08571428571429,Critical,12.764705882352942,High Risk
12230.0,43996.52,43996.06919498656,279.0,282.5,16.0,22.0,6.0,0.4656568170368954,metal loss,metal loss,metal loss,0.4508050134390942,3.5,True,True,True,92.5752831989424,85.09875208456728,High,0.8571428571428571,Confident,,0.6822879601663442,30.97142857142857,Moderate,67.66666666666667,Active
12230.0,43996.54,43996.23751990556,235.0,240.0,44.0,55.0,11.0,0.3453577642249408,metal loss,metal loss,metal loss,0.3024800944403978,5.0,True,True,True,92.80853238892935,85.02231425732546,High,1.5714285714285714,Confident,,0.7432967100584572,68.51428571428572,High,15.90909090909091,High Risk
12230.0,43996.91,43996.312664958685,279.5,286.0,27.0,40.0,13.0,0.6354160810301328,metal loss,metal loss,metal loss,0.597335041318729,6.5,True,True,True,88.60998292014604,78.58794878154565,Medium,1.8571428571428572,Review Required,High match cost (>0.6),0.6114651871162412,60.97142857142857,High,21.538461538461537,High Risk
12230.0,43997.46,43997.18334564087,279.0,286.5,14.0,29.0,15.0,0.372877505924462,metal loss,metal loss,metal loss,0.2766543591278605,7.5,True,True,True,90.9834564087214,82.24529569524225,High,2.142857142857143,Confident,,0.7283971043917895,56.62857142857143,High,23.8,High Risk
12230.0,43997.95,43997.588126993694,277.5,283.5,13.0,20.0,7.0,0.4134635082936623,metal loss,metal loss,metal loss,0.36187300630263053,6.0,True,True,True,91.3812699369737,84.97696819181772,High,1.0,Confident,,0.7074820072342746,31.6,Moderate,60.0,Active
12230.0,43998.88,43998.24539572502,270.0,288.5,18.0,21.0,3.0,0.8848730776781876,metal loss,metal loss,metal loss,0.6346042749792105,18.5,True,True,True,78.23729058354124,76.01110727846788,Medium,0.42857142857142855,Review Required,High match cost (>0.6),0.5305397015017126,23.485714285714288,Low,100.0,Active
12230.0,43999.35,43998.807480722375,279.0,279.0,26.0,24.0,-2.0,0.5425192776237964,metal loss,metal loss,metal loss,0.5425192776237964,0.0,True,True,True,94.57480722376204,86.47862634182995,High,-0.2857142857142857,Confident,,0.6482901150775044,17.942857142857147,Low,100.0,Static
12230.0,44000.04,44000.26429281893,280.5,197.5,16.0,14.0,-2.0,2.7757434523147,metal loss,metal loss,metal loss,0.22429281892982544,83.0,True,False,False,47.757071810701746,56.248283805877584,Low,-0.2857142857142857,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%),0.2648485027198962,9.942857142857145,Low,100.0,Static
12230.0,44000.15,43999.26837038153,293.5,289.0,10.0,37.0,27.0,0.8942990462763565,metal loss,metal loss,metal loss,0.8816296184741077,4.5,True,True,True,87.43370381525892,70.01047413768268,Medium,3.857142857142857,Review Required,High match cost (>0.6),0.5278997537193034,83.6,Critical,11.148148148148149,High Risk
12230.0,44000.45,44001.41751890086,279.5,286.5,23.0,26.0,3.0,0.9952573878006268,metal loss,metal loss,metal loss,0.9675189008630696,7.0,True,True,True,84.49147765803596,77.63224520158548,Medium,0.42857142857142855,Review Required,High match cost (>0.6),0.5011884712790365,27.485714285714288,Low,100.0,Active
12230.0,44000.45,44001.41751890086,279.5,286.5,23.0,26.0,3.0,0.9952573878006268,metal loss,metal loss,metal loss,0.9675189008630696,7.0,True,True,True,84.49147765803596,77.63224520158548,Medium,0.42857142857142855,Review Required,High match cost (>0.6),0.5011884712790365,27.485714285714288,Low,100.0,Active
12230.0,44000.45,44000.244254138095,67.5,71.5,17.0,31.0,14.0,0.2451716489881285,metal loss,metal loss,metal loss,0.20574586190195987,4.0,True,True,True,94.60920804764706,86.33674703429995,High,2.0,Confident,,0.8031021271747041,56.0,High,24.5,High Risk
12230.0,44000.45,44000.244254138095,67.5,71.5,17.0,31.0,14.0,0.2451716489881285,metal loss,metal loss,metal loss,0.20574586190195987,4.0,True,True,True,94.60920804764706,86.33674703429995,High,2.0,Confident,,0.8031021271747041,56.0,High,24.5,High Risk
12230.0,44000.72,44000.64803355688,105.5,108.5,16.0,29.0,13.0,0.1232037699741859,metal loss,metal loss,metal loss,0.07196644312352873,3.0,True,True,True,96.78033556876471,90.22144628821013,Very High,1.8571428571428572,Confident,,0.8903104020234748,52.17142857142857,High,27.46153846153846,High Risk
12230.0,44000.85,44000.65805289729,67.5,72.0,16.0,38.0,22.0,0.2436056038713407,metal loss,metal loss,metal loss,0.19194710270676296,4.5,True,True,True,94.33052897293237,83.05561526845042,High,3.142857142857143,Confident,,0.8041134559759161,82.0,Critical,13.363636363636363,High Risk
12230.0,44001.51,44001.773205485646,280.0,283.5,11.0,23.0,12.0,0.2879031760578568,metal loss,metal loss,metal loss,0.2632054856439936,3.5,True,True,True,94.4512784768934,86.27418793236433,High,1.7142857142857142,Confident,,0.7764558847202321,45.142857142857146,Moderate,33.25,Active
12230.0,44001.89,44001.79925577073,98.5,102.0,14.0,24.0,10.0,0.1478026598416541,metal loss,metal loss,metal loss,0.09074422926642,3.5,True,True,True,96.17589104066914,90.60725350634642,Very High,1.4285714285714286,Confident,,0.8712299030026256,41.48571428571429,Moderate,39.199999999999996,Active
12230.0,44002.79,44001.78923643031,69.0,72.0,13.0,28.0,15.0,1.0057473452200931,metal loss,metal loss,metal loss,1.0007635696892976,3.0,True,True,True,87.49236430310702,73.95396414706457,Medium,2.142857142857143,Review Required,High match cost (>0.6),0.4985672808607252,55.82857142857143,High,24.266666666666666,High Risk
12230.0,44002.79,44001.78923643031,69.0,72.0,13.0,28.0,15.0,1.0057473452200931,metal loss,metal loss,metal loss,1.0007635696892976,3.0,True,True,True,87.49236430310702,73.95396414706457,Medium,2.142857142857143,Review Required,High match cost (>0.6),0.4985672808607252,55.82857142857143,High,24.266666666666666,High Risk
12230.0,44002.79,44001.04980910758,85.0,73.0,14.0,21.0,7.0,1.785571152900059,metal loss,metal loss,metal loss,1.7401908924221061,12.0,True,True,True,72.59809107577894,67.00902056193104,Medium,1.0,Review Required,High match cost (>0.6); Low confidence (<70%),0.35899280438731557,32.4,Moderate,59.0,Active
12230.0,44002.79,44001.04980910758,85.0,73.0,14.0,21.0,7.0,1.785571152900059,metal loss,metal loss,metal loss,1.7401908924221061,12.0,True,True,True,72.59809107577894,67.00902056193104,Medium,1.0,Review Required,High match cost (>0.6); Low confidence (<70%),0.35899280438731557,32.4,Moderate,59.0,Active
12230.0,44002.82,44002.61783588275,292.0,289.5,14.0,34.0,20.0,0.2186658975392572,metal loss,metal loss,metal loss,0.20216411724686623,2.5,True,True,True,95.89502549419801,84.97509356776145,High,2.857142857142857,Confident,,0.820569445669408,75.77142857142857,Critical,16.099999999999998,High Risk
12230.0,44002.82,44002.61783588275,292.0,289.5,14.0,34.0,20.0,0.2186658975392572,metal loss,metal loss,metal loss,0.20216411724686623,2.5,True,True,True,95.89502549419801,84.97509356776145,High,2.857142857142857,Confident,,0.820569445669408,75.77142857142857,Critical,16.099999999999998,High Risk
12230.0,44002.82,44002.72303895713,93.0,99.0,12.0,22.0,10.0,0.2222643557455694,metal loss,metal loss,metal loss,0.09696104287286289,6.0,True,True,True,94.03038957127137,88.1567642505551,High,1.4285714285714286,Confident,,0.8181536140682182,39.885714285714286,Moderate,40.6,Active
12230.0,44002.82,44002.72303895713,93.0,99.0,12.0,22.0,10.0,0.2222643557455694,metal loss,metal loss,metal loss,0.09696104287286289,6.0,True,True,True,94.03038957127137,88.1567642505551,High,1.4285714285714286,Confident,,0.8181536140682182,39.885714285714286,Moderate,40.6,Active
12230.0,44003.03,44003.40034636928,283.5,289.5,15.0,30.0,15.0,0.4208995524337001,metal loss,metal loss,metal loss,0.3703463692800142,6.0,True,True,True,91.29653630719986,81.6320000177352,High,2.142857142857143,Confident,,0.703779516495175,57.42857142857143,High,23.333333333333336,High Risk
12230.0,44003.16,44001.740141662274,96.5,213.5,14.0,14.0,0.0,4.150421388150754,metal loss,metal loss,metal loss,1.419858337729238,117.0,True,False,False,35.80141662270762,50.14533276802995,Low,0.0,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%),0.1941588706315635,11.200000000000001,Low,100.0,Static
12230.0,44003.19,44002.95648958883,74.0,73.0,11.0,21.0,10.0,0.2358775598394673,metal loss,metal loss,metal loss,0.2335104111698456,1.0,True,True,True,96.8315625549682,89.00687432860695,High,1.4285714285714286,Confident,,0.809141643553989,39.08571428571429,Moderate,41.3,Active
12230.0,44003.31,44002.53868309346,68.5,71.5,11.0,27.0,16.0,0.777772312642402,metal loss,metal loss,metal loss,0.7713169065391412,3.0,True,True,True,89.78683093460859,76.38978425009262,Medium,2.2857142857142856,Review Required,High match cost (>0.6),0.5625017292083059,57.25714285714285,High,23.1875,High Risk
12230.0,44003.49,44004.0576151006,284.0,288.0,11.0,32.0,21.0,0.5830649022297141,metal loss,,metal loss,0.5676151006045984,4.0,True,True,True,90.99051566062067,66.94678748030935,Medium,3.0,Review Required,Low confidence (<70%),0.6316860405353696,76.4,Critical,16.0,High Risk
12230.0,44003.65,44003.34023032678,69.5,74.5,23.0,28.0,5.0,0.3517599013899459,metal loss,metal loss,metal loss,0.30976967322203564,5.0,True,True,True,92.73563660111297,87.28754500891412,High,0.7142857142857143,Confident,,0.7397763456156311,33.542857142857144,Moderate,72.8,Active
12230.0,44003.86,44003.7089420541,104.5,107.5,23.0,31.0,8.0,0.1811587784769217,metal loss,metal loss,metal loss,0.15105794589908328,3.0,True,True,True,95.98942054100917,90.59455502361374,Very High,1.1428571428571428,Confident,,0.8466262269070023,42.628571428571426,Moderate,42.875,Active
12230.0,44004.25,44004.12674854947,106.5,108.5,26.0,32.0,6.0,0.1401262448745536,metal loss,metal loss,metal loss,0.12325145053182496,2.0,True,True,True,97.1008188280151,92.75320308763256,Very High,0.8571428571428571,Confident,,0.8770958518808841,38.971428571428575,Moderate,56.0,Active
12230.0,44004.35,44008.051324190594,279.5,287.0,10.0,25.0,15.0,3.709757507423513,metal loss,metal loss,metal loss,3.7013241905951872,7.5,True,True,True,56.73675809404813,53.06445793363365,Low,2.142857142857143,Review Required,High match cost (>0.6); Low confidence (<70%),0.21232515653381337,53.42857142857143,High,25.666666666666668,High Risk
12230.0,44004.55,44004.41229975134,75.0,73.0,15.0,31.0,16.0,0.1529895516894616,metal loss,metal loss,metal loss,0.13770024866244057,2.0,True,True,True,96.95633084670894,88.40184878091964,High,2.2857142857142856,Confident,,0.8673105480745357,60.457142857142856,High,21.4375,High Risk
12230.0,44004.75,44004.72490317233,106.5,107.0,37.0,36.0,-1.0,0.0301268739951181,metal loss,metal loss,metal loss,0.02509682766685728,0.5,True,True,True,99.33236505666477,98.45557232951262,Very High,-0.14285714285714285,Confident,,0.9707542102282238,28.171428571428574,Low,100.0,Static
12230.0,44005.2,44003.37028834803,110.0,190.0,29.0,11.0,-18.0,3.234030896645611,metal loss,metal loss,metal loss,1.8297116519679548,80.0,True,False,False,31.702883480320455,42.5666000344206,Low,-2.5714285714285716,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%); Unusual depth change,0.2361815547430806,0.0,Low,100.0,Static
12230.0,44005.39,44005.45431115465,77.0,78.5,22.0,31.0,9.0,0.0814611846999735,metal loss,metal loss,metal loss,0.0643111546523869,1.5,True,True,True,98.10688845347613,93.38300202586231,Very High,1.2857142857142858,Confident,,0.9246748881490618,44.85714285714286,Moderate,38.11111111111111,Active
12230.0,44005.39,44005.45431115465,77.0,78.5,22.0,31.0,9.0,0.0814611846999735,metal loss,metal loss,metal loss,0.0643111546523869,1.5,True,True,True,98.10688845347613,93.38300202586231,Very High,1.2857142857142858,Confident,,0.9246748881490618,44.85714285714286,Moderate,38.11111111111111,Active
12230.0,44005.39,44005.12567678899,92.5,110.0,11.0,25.0,14.0,0.6404252787439065,metal loss,metal loss,metal loss,0.26432321100583067,17.5,True,True,True,82.77343455660835,75.79731438825775,Medium,2.0,Review Required,High match cost (>0.6),0.6095980188538134,51.2,High,27.5,High Risk
12230.0,44005.39,44005.12567678899,92.5,110.0,11.0,25.0,14.0,0.6404252787439065,metal loss,metal loss,metal loss,0.26432321100583067,17.5,True,True,True,82.77343455660835,75.79731438825775,Medium,2.0,Review Required,High match cost (>0.6),0.6095980188538134,51.2,High,27.5,High Risk
12230.0,44005.44,44005.64167282044,105.0,107.0,25.0,41.0,16.0,0.212406146211944,metal loss,,metal loss,0.20167282043985324,2.0,True,True,True,96.31660512893481,76.8708254209278,Medium,2.2857142857142856,Confident,,0.8248061123117957,72.45714285714286,Critical,17.0625,High Risk
12230.0,44005.8,44005.84205962876,75.5,77.0,22.0,35.0,13.0,0.0653376795678385,metal loss,metal loss,metal loss,0.04205962875857949,1.5,True,True,True,98.3294037124142,92.29184685073412,Very High,1.8571428571428572,Confident,,0.9386695121922815,56.97142857142857,High,24.23076923076923,High Risk
12230.0,44006.21,44007.17964157436,173.5,234.0,13.0,17.0,4.0,2.237666022258919,metal loss,metal loss,metal loss,0.9696415743601392,60.5,True,False,False,40.30358425639861,53.78736780254083,Low,0.5714285714285714,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%),0.30886446999937944,22.514285714285716,Low,100.0,Active
12230.0,44006.22,44009.33981136815,77.0,294.5,30.0,30.0,0.0,7.892763962821354,metal loss,metal loss,metal loss,3.119811368145747,142.5,True,False,False,18.801886318542525,40.89428385141833,Low,0.0,Review Required,Spatial validation failed; High match cost (>0.6); Low confidence (<70%),0.1124509774667106,24.0,Low,100.0,Static
12230.0,44006.51,44006.927154195866,80.5,80.0,25.0,38.0,13.0,0.4174870068693239,metal loss,metal loss,metal loss,0.4171541958639864,0.5,True,True,True,95.41179137469348,84.12893170995727,High,1.8571428571428572,Confident,,0.7054738386693293,59.371428571428574,High,22.615384615384613,High Risk
12230.0,44007.92,44008.356914073294,282.5,287.0,17.0,11.0,-6.0,0.4619457840960995,metal loss,metal loss,metal loss,0.4369140732960659,4.5,True,True,True,91.88085926703934,84.87294052125137,High,-0.8571428571428571,Confident,,0.6840198938145206,5.02857142857143,Low,100.0,Static
